Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
6204,ORD-106204,11-12-2024,14-12-2024,Second Class,CUST-1204,Customer_6204,Corporate,India,Pune,Maharashtra,411001,West,PROD-16204,Furniture,Tables,Tables Product 6204,933.4,5,0.15,32.85
6205,ORD-106205,01-10-2024,02-10-2024,Second Class,CUST-1205,Customer_6205,Consumer,India,Kolkata,West Bengal,700001,East,PROD-16205,Furniture,Bookcases,Bookcases Product 6205,1496.5,7,0.15,256.86
6206,ORD-106206,10-05-2024,17-05-2024,Same Day,CUST-1206,Customer_6206,Consumer,India,Kolkata,West Bengal,700001,East,PROD-16206,Technology,Machines,Machines Product 6206,2322.61,3,0.05,499.82
6207,ORD-106207,04-06-2024,08-06-2024,Same Day,CUST-1207,Customer_6207,Corporate,India,Kolkata,West Bengal,700001,East,PROD-16207,Technology,Phones,Phones Product 6207,4147.47,5,0.1,487.75
6208,ORD-106208,17-02-2023,22-02-2023,First Class,CUST-1208,Customer_6208,Corporate,India,Pune,Maharashtra,411001,West,PROD-16208,Office Supplies,Storage,Storage Product 6208,150.79,4,0.2,28.62
6209,ORD-106209,18-12-2024,25-12-2024,Second Class,CUST-1209,Customer_6209,Corporate,India,Hyderabad,Telangana,500001,South,PROD-16209,Office Supplies,Binders,Binders Product 6209,4784.06,9,0.1,476.61
6210,ORD-106210,13-06-2024,15-06-2024,First Class,CUST-1210,Customer_6210,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-16210,Office Supplies,Binders,Binders Product 6210,3312.16,9,0.1,611.05
6211,ORD-106211,02-12-2024,08-12-2024,First Class,CUST-1211,Customer_6211,Consumer,India,Delhi,Delhi,110001,North,PROD-16211,Furniture,Bookcases,Bookcases Product 6211,323.39,5,0.15,32.85
6212,ORD-106212,17-05-2024,23-05-2024,Second Class,CUST-1212,Customer_6212,Consumer,India,Hyderabad,Telangana,500001,South,PROD-16212,Technology,Accessories,Accessories Product 6212,4475.06,1,0.15,113.07
6213,ORD-106213,30-11-2024,05-12-2024,Standard Class,CUST-1213,Customer_6213,Corporate,India,Pune,Maharashtra,411001,West,PROD-16213,Technology,Machines,Machines Product 6213,130.59,3,0.2,16.73
6214,ORD-106214,15-10-2024,19-10-2024,Second Class,CUST-1214,Customer_6214,Consumer,India,Kolkata,West Bengal,700001,East,PROD-16214,Office Supplies,Binders,Binders Product 6214,3148.04,7,0.1,591.46
6215,ORD-106215,16-09-2024,18-09-2024,Standard Class,CUST-1215,Customer_6215,Consumer,India,Pune,Maharashtra,411001,West,PROD-16215,Technology,Phones,Phones Product 6215,648.67,9,0.2,23.27
6216,ORD-106216,24-11-2023,01-12-2023,Second Class,CUST-1216,Customer_6216,Consumer,India,Hyderabad,Telangana,500001,South,PROD-16216,Technology,Phones,Phones Product 6216,3598.62,3,0.05,293.66
6217,ORD-106217,09-11-2023,12-11-2023,Standard Class,CUST-1217,Customer_6217,Corporate,India,Pune,Maharashtra,411001,West,PROD-16217,Furniture,Chairs,Chairs Product 6217,4498.14,7,0,804.89
6218,ORD-106218,10-07-2024,15-07-2024,Second Class,CUST-1218,Customer_6218,Consumer,India,Kolkata,West Bengal,700001,East,PROD-16218,Office Supplies,Paper,Paper Product 6218,2732.62,3,0.05,255.92
6219,ORD-106219,30-06-2023,05-07-2023,Same Day,CUST-1219,Customer_6219,Consumer,India,Kolkata,West Bengal,700001,East,PROD-16219,Furniture,Tables,Tables Product 6219,3783.88,7,0,758.4
6220,ORD-106220,16-02-2023,21-02-2023,Second Class,CUST-1220,Customer_6220,Corporate,India,Kolkata,West Bengal,700001,East,PROD-16220,Technology,Machines,Machines Product 6220,2030.1,3,0,223.25
6221,ORD-106221,10-12-2024,13-12-2024,First Class,CUST-1221,Customer_6221,Corporate,India,Kolkata,West Bengal,700001,East,PROD-16221,Office Supplies,Binders,Binders Product 6221,449.4,5,0.1,87.86
6222,ORD-106222,02-04-2024,04-04-2024,Same Day,CUST-1222,Customer_6222,Corporate,India,Pune,Maharashtra,411001,West,PROD-16222,Furniture,Chairs,Chairs Product 6222,3586.37,5,0.2,850.09
6223,ORD-106223,18-09-2023,20-09-2023,Same Day,CUST-1223,Customer_6223,Corporate,India,Pune,Maharashtra,411001,West,PROD-16223,Office Supplies,Paper,Paper Product 6223,3085.91,8,0.05,148
6224,ORD-106224,11-06-2024,18-06-2024,Second Class,CUST-1224,Customer_6224,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-16224,Furniture,Bookcases,Bookcases Product 6224,308.43,4,0.15,70.93
6225,ORD-106225,21-02-2023,28-02-2023,Same Day,CUST-1225,Customer_6225,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-16225,Furniture,Bookcases,Bookcases Product 6225,71.93,9,0.05,2.91
6226,ORD-106226,07-09-2023,11-09-2023,Same Day,CUST-1226,Customer_6226,Corporate,India,Kolkata,West Bengal,700001,East,PROD-16226,Office Supplies,Paper,Paper Product 6226,2440.78,6,0.2,241.47
6227,ORD-106227,06-04-2023,12-04-2023,Second Class,CUST-1227,Customer_6227,Home Office,India,Kolkata,West Bengal,700001,East,PROD-16227,Office Supplies,Paper,Paper Product 6227,2365.65,4,0.05,232.2
6228,ORD-106228,05-08-2023,09-08-2023,First Class,CUST-1228,Customer_6228,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-16228,Office Supplies,Binders,Binders Product 6228,962.52,9,0.2,229.69
6229,ORD-106229,27-02-2023,02-03-2023,Second Class,CUST-1229,Customer_6229,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-16229,Office Supplies,Storage,Storage Product 6229,1482.75,8,0.15,312.14
6230,ORD-106230,21-06-2024,22-06-2024,Second Class,CUST-1230,Customer_6230,Corporate,India,Pune,Maharashtra,411001,West,PROD-16230,Office Supplies,Storage,Storage Product 6230,4512.34,8,0.2,758.06
6231,ORD-106231,07-07-2024,08-07-2024,First Class,CUST-1231,Customer_6231,Corporate,India,Hyderabad,Telangana,500001,South,PROD-16231,Office Supplies,Paper,Paper Product 6231,833.45,5,0.05,190.52
6232,ORD-106232,29-04-2023,06-05-2023,Same Day,CUST-1232,Customer_6232,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-16232,Office Supplies,Binders,Binders Product 6232,4494.89,8,0.05,240.89
6233,ORD-106233,10-12-2024,17-12-2024,Same Day,CUST-1233,Customer_6233,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-16233,Technology,Phones,Phones Product 6233,2258.73,6,0.1,459.39
6234,ORD-106234,29-10-2023,02-11-2023,First Class,CUST-1234,Customer_6234,Corporate,India,Pune,Maharashtra,411001,West,PROD-16234,Furniture,Chairs,Chairs Product 6234,263.52,7,0.15,52.41
6235,ORD-106235,09-12-2024,14-12-2024,Same Day,CUST-1235,Customer_6235,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-16235,Office Supplies,Storage,Storage Product 6235,2840.09,1,0.15,730.75
6236,ORD-106236,04-10-2024,08-10-2024,First Class,CUST-1236,Customer_6236,Home Office,India,Hyderabad,Telangana,500001,South,PROD-16236,Office Supplies,Storage,Storage Product 6236,2600.46,4,0,656.68
6237,ORD-106237,19-05-2023,21-05-2023,First Class,CUST-1237,Customer_6237,Consumer,India,Kolkata,West Bengal,700001,East,PROD-16237,Office Supplies,Storage,Storage Product 6237,59.59,1,0.2,3.79
6238,ORD-106238,30-06-2024,04-07-2024,Second Class,CUST-1238,Customer_6238,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-16238,Technology,Accessories,Accessories Product 6238,3548.95,1,0.05,689.41
6239,ORD-106239,24-08-2023,29-08-2023,Second Class,CUST-1239,Customer_6239,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-16239,Technology,Phones,Phones Product 6239,3769.94,5,0.05,250.16
6240,ORD-106240,14-08-2023,15-08-2023,Standard Class,CUST-1240,Customer_6240,Home Office,India,Pune,Maharashtra,411001,West,PROD-16240,Office Supplies,Storage,Storage Product 6240,1877.28,1,0.1,314.83
6241,ORD-106241,08-07-2024,12-07-2024,Second Class,CUST-1241,Customer_6241,Home Office,India,Kolkata,West Bengal,700001,East,PROD-16241,Furniture,Bookcases,Bookcases Product 6241,4246.4,10,0.15,327.26
6242,ORD-106242,20-08-2024,22-08-2024,Second Class,CUST-1242,Customer_6242,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-16242,Furniture,Bookcases,Bookcases Product 6242,243.02,10,0.05,64.84
6243,ORD-106243,09-11-2024,14-11-2024,Same Day,CUST-1243,Customer_6243,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-16243,Office Supplies,Paper,Paper Product 6243,1092.79,10,0,226.5
6244,ORD-106244,01-02-2023,04-02-2023,Standard Class,CUST-1244,Customer_6244,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-16244,Furniture,Bookcases,Bookcases Product 6244,2102.97,4,0,509.12
6245,ORD-106245,15-08-2024,16-08-2024,Same Day,CUST-1245,Customer_6245,Corporate,India,Hyderabad,Telangana,500001,South,PROD-16245,Furniture,Bookcases,Bookcases Product 6245,1995,1,0.15,363.61
6246,ORD-106246,07-10-2023,14-10-2023,First Class,CUST-1246,Customer_6246,Corporate,India,Delhi,Delhi,110001,North,PROD-16246,Office Supplies,Binders,Binders Product 6246,644,6,0,39.01
6247,ORD-106247,15-11-2024,17-11-2024,Standard Class,CUST-1247,Customer_6247,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-16247,Technology,Accessories,Accessories Product 6247,1704.49,8,0.05,74.46
6248,ORD-106248,17-02-2023,22-02-2023,Second Class,CUST-1248,Customer_6248,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-16248,Technology,Accessories,Accessories Product 6248,2540.65,3,0.05,112.11
6249,ORD-106249,01-05-2024,08-05-2024,First Class,CUST-1249,Customer_6249,Consumer,India,Pune,Maharashtra,411001,West,PROD-16249,Furniture,Bookcases,Bookcases Product 6249,4536.31,6,0.05,311.46
6250,ORD-106250,13-05-2024,20-05-2024,Standard Class,CUST-1250,Customer_6250,Home Office,India,Kolkata,West Bengal,700001,East,PROD-16250,Office Supplies,Binders,Binders Product 6250,1244.85,2,0.1,106.31
6251,ORD-106251,31-01-2024,04-02-2024,Same Day,CUST-1251,Customer_6251,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-16251,Technology,Machines,Machines Product 6251,835.5,8,0.15,174.85
6252,ORD-106252,21-04-2024,25-04-2024,Second Class,CUST-1252,Customer_6252,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-16252,Technology,Machines,Machines Product 6252,2880.57,5,0.15,76.74
6253,ORD-106253,05-11-2023,09-11-2023,Second Class,CUST-1253,Customer_6253,Corporate,India,Kolkata,West Bengal,700001,East,PROD-16253,Furniture,Bookcases,Bookcases Product 6253,4536.72,5,0,922.94
6254,ORD-106254,08-12-2024,14-12-2024,First Class,CUST-1254,Customer_6254,Corporate,India,Hyderabad,Telangana,500001,South,PROD-16254,Furniture,Bookcases,Bookcases Product 6254,2997.54,8,0,469.94
6255,ORD-106255,12-06-2023,17-06-2023,Standard Class,CUST-1255,Customer_6255,Corporate,India,Pune,Maharashtra,411001,West,PROD-16255,Office Supplies,Binders,Binders Product 6255,3828.25,8,0.05,525.99
6256,ORD-106256,05-09-2023,12-09-2023,Standard Class,CUST-1256,Customer_6256,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-16256,Office Supplies,Binders,Binders Product 6256,4574.68,9,0,326.39
6257,ORD-106257,02-02-2023,06-02-2023,Second Class,CUST-1257,Customer_6257,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-16257,Office Supplies,Paper,Paper Product 6257,2725.12,2,0.2,593.92
6258,ORD-106258,23-02-2024,25-02-2024,Standard Class,CUST-1258,Customer_6258,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-16258,Office Supplies,Paper,Paper Product 6258,399.96,9,0.15,75.88
6259,ORD-106259,07-07-2023,09-07-2023,Second Class,CUST-1259,Customer_6259,Consumer,India,Delhi,Delhi,110001,North,PROD-16259,Technology,Machines,Machines Product 6259,2600.27,10,0.05,254.1
6260,ORD-106260,01-05-2024,08-05-2024,First Class,CUST-1260,Customer_6260,Corporate,India,Delhi,Delhi,110001,North,PROD-16260,Office Supplies,Paper,Paper Product 6260,4374.53,5,0.1,925.73
6261,ORD-106261,08-05-2024,10-05-2024,Same Day,CUST-1261,Customer_6261,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-16261,Office Supplies,Paper,Paper Product 6261,3559.59,3,0.1,358.35
6262,ORD-106262,03-12-2024,07-12-2024,Same Day,CUST-1262,Customer_6262,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-16262,Technology,Accessories,Accessories Product 6262,1593.46,7,0.15,254.18
6263,ORD-106263,14-08-2024,20-08-2024,Same Day,CUST-1263,Customer_6263,Home Office,India,Delhi,Delhi,110001,North,PROD-16263,Technology,Phones,Phones Product 6263,3421.13,7,0,358.11
6264,ORD-106264,28-06-2024,05-07-2024,Second Class,CUST-1264,Customer_6264,Consumer,India,Pune,Maharashtra,411001,West,PROD-16264,Technology,Accessories,Accessories Product 6264,1910.39,9,0.05,227.89
6265,ORD-106265,11-07-2024,15-07-2024,Standard Class,CUST-1265,Customer_6265,Consumer,India,Hyderabad,Telangana,500001,South,PROD-16265,Furniture,Bookcases,Bookcases Product 6265,193.95,2,0.05,32.02
6266,ORD-106266,26-03-2023,28-03-2023,Same Day,CUST-1266,Customer_6266,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-16266,Technology,Accessories,Accessories Product 6266,4000.21,9,0,565.37
6267,ORD-106267,04-02-2023,06-02-2023,First Class,CUST-1267,Customer_6267,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-16267,Technology,Phones,Phones Product 6267,3561.44,2,0.2,213.49
6268,ORD-106268,14-05-2023,21-05-2023,Second Class,CUST-1268,Customer_6268,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-16268,Office Supplies,Paper,Paper Product 6268,1488.51,8,0.05,356.33
6269,ORD-106269,18-09-2023,19-09-2023,Second Class,CUST-1269,Customer_6269,Consumer,India,Kolkata,West Bengal,700001,East,PROD-16269,Technology,Phones,Phones Product 6269,1806.44,3,0,109.8
6270,ORD-106270,17-02-2023,22-02-2023,Same Day,CUST-1270,Customer_6270,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-16270,Office Supplies,Binders,Binders Product 6270,2526.64,2,0.05,285.28
6271,ORD-106271,04-03-2024,08-03-2024,Same Day,CUST-1271,Customer_6271,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-16271,Office Supplies,Paper,Paper Product 6271,2589.71,1,0.05,732.58
6272,ORD-106272,03-09-2024,09-09-2024,Same Day,CUST-1272,Customer_6272,Corporate,India,Delhi,Delhi,110001,North,PROD-16272,Technology,Machines,Machines Product 6272,3066.53,8,0.1,153.61
6273,ORD-106273,29-11-2024,04-12-2024,Same Day,CUST-1273,Customer_6273,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-16273,Furniture,Bookcases,Bookcases Product 6273,606.05,2,0.2,117.62
6274,ORD-106274,21-09-2024,28-09-2024,First Class,CUST-1274,Customer_6274,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-16274,Office Supplies,Paper,Paper Product 6274,4075.11,2,0.2,196.99
6275,ORD-106275,12-03-2024,15-03-2024,Same Day,CUST-1275,Customer_6275,Home Office,India,Pune,Maharashtra,411001,West,PROD-16275,Office Supplies,Paper,Paper Product 6275,501.37,10,0.1,19.96
6276,ORD-106276,24-10-2023,31-10-2023,Standard Class,CUST-1276,Customer_6276,Consumer,India,Kolkata,West Bengal,700001,East,PROD-16276,Furniture,Bookcases,Bookcases Product 6276,4042.13,10,0.05,863
6277,ORD-106277,18-02-2023,25-02-2023,Second Class,CUST-1277,Customer_6277,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-16277,Furniture,Chairs,Chairs Product 6277,2766.55,10,0.2,355.39
6278,ORD-106278,28-04-2024,05-05-2024,Second Class,CUST-1278,Customer_6278,Home Office,India,Kolkata,West Bengal,700001,East,PROD-16278,Office Supplies,Storage,Storage Product 6278,1638.37,3,0.05,203.29
6279,ORD-106279,01-05-2023,07-05-2023,First Class,CUST-1279,Customer_6279,Corporate,India,Pune,Maharashtra,411001,West,PROD-16279,Technology,Accessories,Accessories Product 6279,885.27,5,0.1,176.49
6280,ORD-106280,02-10-2024,03-10-2024,First Class,CUST-1280,Customer_6280,Corporate,India,Pune,Maharashtra,411001,West,PROD-16280,Office Supplies,Binders,Binders Product 6280,2292.02,6,0.2,98.85
6281,ORD-106281,25-04-2024,29-04-2024,Standard Class,CUST-1281,Customer_6281,Corporate,India,Pune,Maharashtra,411001,West,PROD-16281,Technology,Machines,Machines Product 6281,1907.06,8,0.2,110.26
6282,ORD-106282,24-11-2023,25-11-2023,Same Day,CUST-1282,Customer_6282,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-16282,Technology,Machines,Machines Product 6282,72.16,7,0.05,10.18
6283,ORD-106283,03-11-2023,04-11-2023,Second Class,CUST-1283,Customer_6283,Consumer,India,Hyderabad,Telangana,500001,South,PROD-16283,Office Supplies,Storage,Storage Product 6283,4188.44,1,0.15,302.22
6284,ORD-106284,24-09-2024,30-09-2024,First Class,CUST-1284,Customer_6284,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-16284,Furniture,Tables,Tables Product 6284,1407.4,1,0.05,197.02
6285,ORD-106285,14-11-2024,21-11-2024,First Class,CUST-1285,Customer_6285,Corporate,India,Delhi,Delhi,110001,North,PROD-16285,Furniture,Tables,Tables Product 6285,175.62,3,0.2,5.26
6286,ORD-106286,07-12-2023,08-12-2023,First Class,CUST-1286,Customer_6286,Home Office,India,Kolkata,West Bengal,700001,East,PROD-16286,Furniture,Bookcases,Bookcases Product 6286,2636.81,9,0.1,125.87
6287,ORD-106287,03-07-2023,10-07-2023,Second Class,CUST-1287,Customer_6287,Home Office,India,Pune,Maharashtra,411001,West,PROD-16287,Office Supplies,Binders,Binders Product 6287,4193.51,7,0,953.06
6288,ORD-106288,28-08-2023,31-08-2023,Second Class,CUST-1288,Customer_6288,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-16288,Technology,Machines,Machines Product 6288,2463.64,5,0.2,415.58
6289,ORD-106289,28-09-2024,30-09-2024,Same Day,CUST-1289,Customer_6289,Consumer,India,Hyderabad,Telangana,500001,South,PROD-16289,Office Supplies,Binders,Binders Product 6289,1783.09,5,0.15,465.2
6290,ORD-106290,07-11-2024,14-11-2024,Second Class,CUST-1290,Customer_6290,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-16290,Furniture,Chairs,Chairs Product 6290,1719.55,2,0.15,195.42
6291,ORD-106291,24-03-2024,26-03-2024,Standard Class,CUST-1291,Customer_6291,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-16291,Technology,Phones,Phones Product 6291,2728.54,5,0.1,352.69
6292,ORD-106292,02-04-2024,08-04-2024,Same Day,CUST-1292,Customer_6292,Corporate,India,Hyderabad,Telangana,500001,South,PROD-16292,Furniture,Chairs,Chairs Product 6292,3843.94,7,0.1,163.51
6293,ORD-106293,10-12-2023,15-12-2023,Standard Class,CUST-1293,Customer_6293,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-16293,Furniture,Chairs,Chairs Product 6293,4444.17,10,0.2,785.13
6294,ORD-106294,29-12-2024,02-01-2025,Same Day,CUST-1294,Customer_6294,Corporate,India,Hyderabad,Telangana,500001,South,PROD-16294,Office Supplies,Binders,Binders Product 6294,3138.25,6,0,239.2
6295,ORD-106295,21-10-2024,24-10-2024,First Class,CUST-1295,Customer_6295,Corporate,India,Kolkata,West Bengal,700001,East,PROD-16295,Furniture,Chairs,Chairs Product 6295,3966.56,2,0.15,714.43
6296,ORD-106296,22-11-2023,26-11-2023,First Class,CUST-1296,Customer_6296,Home Office,India,Delhi,Delhi,110001,North,PROD-16296,Furniture,Bookcases,Bookcases Product 6296,2337.63,7,0,421.31
6297,ORD-106297,14-12-2023,19-12-2023,First Class,CUST-1297,Customer_6297,Home Office,India,Kolkata,West Bengal,700001,East,PROD-16297,Office Supplies,Storage,Storage Product 6297,994.52,9,0.1,244.11
6298,ORD-106298,26-08-2023,28-08-2023,First Class,CUST-1298,Customer_6298,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-16298,Furniture,Bookcases,Bookcases Product 6298,1857.61,2,0,430.05
6299,ORD-106299,08-01-2024,10-01-2024,Same Day,CUST-1299,Customer_6299,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-16299,Furniture,Chairs,Chairs Product 6299,4572.12,6,0.15,276.45
6300,ORD-106300,01-08-2024,06-08-2024,Second Class,CUST-1300,Customer_6300,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-16300,Office Supplies,Binders,Binders Product 6300,4119.99,3,0.15,1099.1
6301,ORD-106301,16-02-2023,21-02-2023,First Class,CUST-1301,Customer_6301,Home Office,India,Delhi,Delhi,110001,North,PROD-16301,Furniture,Tables,Tables Product 6301,1228.89,2,0.15,245.49
6302,ORD-106302,23-02-2024,24-02-2024,Second Class,CUST-1302,Customer_6302,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-16302,Office Supplies,Paper,Paper Product 6302,3191.21,10,0.05,815.42
6303,ORD-106303,09-12-2023,12-12-2023,Standard Class,CUST-1303,Customer_6303,Corporate,India,Kolkata,West Bengal,700001,East,PROD-16303,Office Supplies,Binders,Binders Product 6303,2600.44,4,0.05,251.42
6304,ORD-106304,18-08-2024,20-08-2024,Second Class,CUST-1304,Customer_6304,Home Office,India,Kolkata,West Bengal,700001,East,PROD-16304,Technology,Accessories,Accessories Product 6304,4262.15,9,0.1,1119.93
6305,ORD-106305,07-10-2024,09-10-2024,Same Day,CUST-1305,Customer_6305,Home Office,India,Kolkata,West Bengal,700001,East,PROD-16305,Technology,Accessories,Accessories Product 6305,2176.7,6,0.05,227.84
6306,ORD-106306,31-03-2023,01-04-2023,Standard Class,CUST-1306,Customer_6306,Consumer,India,Hyderabad,Telangana,500001,South,PROD-16306,Technology,Phones,Phones Product 6306,800.7,9,0,40.06
6307,ORD-106307,21-06-2023,27-06-2023,Same Day,CUST-1307,Customer_6307,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-16307,Furniture,Tables,Tables Product 6307,4252.95,8,0.2,56.44
6308,ORD-106308,12-11-2023,18-11-2023,Same Day,CUST-1308,Customer_6308,Corporate,India,Hyderabad,Telangana,500001,South,PROD-16308,Office Supplies,Storage,Storage Product 6308,4469.37,7,0.05,1244.04
6309,ORD-106309,20-12-2023,21-12-2023,Standard Class,CUST-1309,Customer_6309,Consumer,India,Pune,Maharashtra,411001,West,PROD-16309,Office Supplies,Storage,Storage Product 6309,3827.63,3,0.1,174.57
6310,ORD-106310,17-05-2023,24-05-2023,Second Class,CUST-1310,Customer_6310,Corporate,India,Hyderabad,Telangana,500001,South,PROD-16310,Technology,Accessories,Accessories Product 6310,4785.34,6,0.05,737.55
6311,ORD-106311,16-03-2023,21-03-2023,Second Class,CUST-1311,Customer_6311,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-16311,Furniture,Bookcases,Bookcases Product 6311,2002.16,2,0.15,123.74
6312,ORD-106312,14-07-2023,16-07-2023,Standard Class,CUST-1312,Customer_6312,Consumer,India,Hyderabad,Telangana,500001,South,PROD-16312,Technology,Phones,Phones Product 6312,4109.85,1,0.15,989.15
6313,ORD-106313,25-03-2024,29-03-2024,Same Day,CUST-1313,Customer_6313,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-16313,Furniture,Tables,Tables Product 6313,2011.4,9,0.05,229.31
6314,ORD-106314,11-08-2024,12-08-2024,Second Class,CUST-1314,Customer_6314,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-16314,Office Supplies,Paper,Paper Product 6314,97.17,9,0.05,6.2
6315,ORD-106315,16-08-2023,17-08-2023,Standard Class,CUST-1315,Customer_6315,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-16315,Furniture,Bookcases,Bookcases Product 6315,1169.99,10,0.15,133.76
6316,ORD-106316,21-10-2023,22-10-2023,Same Day,CUST-1316,Customer_6316,Corporate,India,Kolkata,West Bengal,700001,East,PROD-16316,Technology,Machines,Machines Product 6316,1145.34,6,0,142.64
6317,ORD-106317,28-07-2024,03-08-2024,Second Class,CUST-1317,Customer_6317,Home Office,India,Kolkata,West Bengal,700001,East,PROD-16317,Furniture,Bookcases,Bookcases Product 6317,1953.28,10,0.2,110.85
6318,ORD-106318,09-04-2024,15-04-2024,First Class,CUST-1318,Customer_6318,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-16318,Technology,Machines,Machines Product 6318,696.78,9,0.15,19.53
6319,ORD-106319,01-10-2024,08-10-2024,Standard Class,CUST-1319,Customer_6319,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-16319,Furniture,Chairs,Chairs Product 6319,4441.2,6,0.1,861.06
6320,ORD-106320,25-05-2023,26-05-2023,First Class,CUST-1320,Customer_6320,Consumer,India,Kolkata,West Bengal,700001,East,PROD-16320,Office Supplies,Storage,Storage Product 6320,4022.81,2,0.1,1050.36
6321,ORD-106321,26-11-2023,28-11-2023,Same Day,CUST-1321,Customer_6321,Corporate,India,Delhi,Delhi,110001,North,PROD-16321,Office Supplies,Paper,Paper Product 6321,1221.3,1,0,297.31
6322,ORD-106322,06-10-2023,11-10-2023,First Class,CUST-1322,Customer_6322,Home Office,India,Kolkata,West Bengal,700001,East,PROD-16322,Furniture,Chairs,Chairs Product 6322,1716.84,10,0.1,468.12
6323,ORD-106323,09-11-2024,14-11-2024,Second Class,CUST-1323,Customer_6323,Home Office,India,Hyderabad,Telangana,500001,South,PROD-16323,Technology,Accessories,Accessories Product 6323,1599.58,2,0,134.69
6324,ORD-106324,12-07-2024,18-07-2024,First Class,CUST-1324,Customer_6324,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-16324,Technology,Machines,Machines Product 6324,2287.6,4,0.15,58.43
6325,ORD-106325,10-03-2023,12-03-2023,First Class,CUST-1325,Customer_6325,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-16325,Technology,Phones,Phones Product 6325,1467.19,9,0.15,252.63
6326,ORD-106326,24-03-2023,25-03-2023,First Class,CUST-1326,Customer_6326,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-16326,Office Supplies,Paper,Paper Product 6326,2778.59,6,0.1,205.13
6327,ORD-106327,19-03-2024,25-03-2024,First Class,CUST-1327,Customer_6327,Corporate,India,Hyderabad,Telangana,500001,South,PROD-16327,Furniture,Chairs,Chairs Product 6327,954.93,10,0,275.19
6328,ORD-106328,18-10-2023,25-10-2023,Second Class,CUST-1328,Customer_6328,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-16328,Furniture,Chairs,Chairs Product 6328,137.55,7,0.15,10.14
6329,ORD-106329,10-08-2023,16-08-2023,Same Day,CUST-1329,Customer_6329,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-16329,Office Supplies,Paper,Paper Product 6329,3782.6,1,0.15,1011.25
6330,ORD-106330,26-11-2024,01-12-2024,Second Class,CUST-1330,Customer_6330,Home Office,India,Kolkata,West Bengal,700001,East,PROD-16330,Furniture,Chairs,Chairs Product 6330,3588.92,6,0.2,900.08
6331,ORD-106331,09-10-2024,14-10-2024,Same Day,CUST-1331,Customer_6331,Corporate,India,Kolkata,West Bengal,700001,East,PROD-16331,Office Supplies,Paper,Paper Product 6331,458.98,6,0.05,24.6
